longitude,latitude,u_10m_component_of_wind,v_10m_component_of_wind,dewpoint_2m_temperature,temperature_2m,mean_sea_level_pressure,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_sensible_heat_flux,top_net_solar_radiation,top_net_thermal_radiation,total_cloud_cover,total_precipitation
42,-89.75,-0.20453045,-0.34755325,276.7988,277.45975,101797.4,185169.12,-235440.81,98908.61,-3903.4375,338411.25,-856493.44,0.37301818,0
42,-89.75,-0.67619497,-0.5690626,278.41367,290.03754,101545.8,2750972.5,-490769.28,98718.51,-704580.1,3571737,-991514.8,0,0
42,-89.75,0.42671984,1.0770919,280.26343,291.52243,101267.805,555562.6,-300812.2,98461.234,13843.3125,901007.1,-970034.94,0.030335873,0
42,-89.75,1.1200314,1.7324287,279.56107,282.0302,101220.91,197786.75,-236783.77,98404.86,27135.625,373388.5,-894173.8,0.041322708,0
42,-89.75,3.082936,1.9438276,282.6444,294.57172,101120.586,2525017.5,-372051.25,98327.5,-614998.1,3454067.5,-942689.06,0.3716143,1.55E-05
42,-89.75,1.9117539,1.1671662,282.14508,293.5051,100985.9,537798.25,-270254.56,98205.16,128878.75,891505.5,-857062.75,0.9207422,0
42,-89.75,1.7628071,2.5651567,282.40598,286.3943,101351.414,174211.75,-169387.62,98529.59,68285.375,348050.62,-852749.56,0.8645873,0
42,-89.75,1.9924333,-2.0304728,285.67938,291.10275,101583.555,1881851.1,-232176.38,98769.484,-430531.4,2955642.5,-874505.5,0.66766363,0.000612035
42,-89.75,-1.6035655,-3.3016243,283.0446,288.92767,101731.3,365966.25,-147239.06,98894.22,-65628,731629.4,-810290.06,0.5860559,0
42,-89.75,-3.0593421,-2.9679813,278.60608,281.81967,102345.805,58937.625,-38417.656,99423.766,61709.938,199535.25,-628358,1,9.46E-05
42,-89.75,-5.165874,-1.7556542,279.30963,286.9478,102387.086,2029444,-254758.83,99502.92,-801303.25,3050246,-654634.2,1,0
42,-89.75,-4.265101,-1.9238542,277.14468,285.1966,102332.74,454732.38,-195234.53,99442.35,-47881.312,821000.25,-826663.1,0.9671005,1.03E-06
42,-89.75,-6.413303,-0.096631885,278.59192,281.02353,101897.08,35141.25,8772.0625,98992.57,112404.69,179430.25,-547441.75,1,0.000943383
42,-89.75,-6.6376095,1.6947446,280.8395,285.8296,101273.42,1091091.9,-105937.75,98429.445,-230863.31,2258714.8,-556258,1,2.17E-05
42,-89.75,0.6820571,5.4999256,288.53253,292.56534,100560.164,137078.25,-63541.406,97787.76,352232.62,463998.75,-592523.6,1,0.000945451
42,-89.75,3.6964548,0.86753124,285.89893,286.74844,100425.34,88102,-26372.281,97619.24,38519,271624.12,-855924.06,1,1.03E-05
42,-89.75,5.9758706,-0.19405925,277.69595,283.3687,100976.88,2320147.2,-284613.94,98107.41,-1016314.1,3269473.2,-834392.44,1,0
42,-89.75,3.5031784,-2.4275355,276.30063,281.9075,101320.98,304981.12,-95008.09,98431.24,-119716.56,688527.5,-899625.75,1,5.18E-07
42,-89.75,1.4587078,-0.798844,275.09186,278.99066,102045.21,230160.88,-284490,99107.72,8469.8125,418142.75,-890222.9,0.3040453,0
42,-89.75,1.8363941,-3.0470262,275.69742,287.47623,102057.1,2503600.8,-399220.44,99190.48,-796919.56,3331578.5,-917465.25,0.9647811,0
42,-89.75,-0.250633,0.70025027,276.85074,287.74814,102029.93,376425.62,-207879.05,99170.69,18085.562,731285.1,-858908.8,0.3423466,0
42,-89.75,-1.7684708,2.8124018,277.73724,281.72626,102072.125,61870.625,-87549.47,99165.29,29186.062,220948.5,-639848.44,1,0.000156628
42,-89.75,-2.6719034,1.2186373,277.47757,283.3673,101945.93,650305.4,-139677.12,99055.54,-107838.31,1761184.8,-537262.5,1,0.00032411
42,-89.75,-3.1816912,0.4254316,276.57333,282.72455,101604.06,488932.75,-226535.92,98711.31,-105717.19,874774.25,-880630.25,0.95519817,0
42,-89.75,-2.1780741,-2.2492247,276.24872,279.2068,101363.305,120752.875,-110276.56,98443.84,-21155.188,311903,-846107.2,0.9572429,3.10E-06
42,-89.75,-2.7082534,-1.1949874,274.87347,285.08786,101141.875,1333815,-195317.16,98278.32,-386553.5,2368741.5,-837394.44,1,1.03E-06
42,-89.75,0.5907385,-0.8742124,278.455,282.8375,101154.94,234256.12,-124697.91,98270.52,1894.3125,573818.9,-626408.4,1,0.00028534
42,-89.75,2.5722616,-2.5654044,276.5214,278.82336,101394.78,259657.38,-279696.62,98505.01,33074.812,456838,-887928.25,0.202234,0
42,-89.75,0.7769219,-1.7721983,276.90857,290.80716,101391.78,2533706,-382629.7,98564.984,-662299.1,3388175.5,-910477.8,0.2760594,1.81E-05
42,-89.75,-1.5290921,-0.12880123,279.9742,290.71793,101340.96,316934.62,-188457.72,98530.8,22964.125,640881.5,-858236,0.59023696,0
42,-89.75,-1.0955508,1.2204756,278.56476,281.2229,101692.89,229164.75,-217569.05,98847.445,2035.75,406369,-779907.7,0.94540155,0
42,-89.75,0.46661633,2.945675,276.88733,292.82608,101636.586,2627563.5,-434240.8,98820.45,-574626.2,3496962.8,-934079.8,0.33621228,0
42,-89.75,1.032259,1.4612865,278.86578,291.36905,101438.68,647206.25,-310791.44,98632.15,50397.25,1038093,-938720.9,0.44385272,0
42,-89.75,-1.2985795,-1.5994028,282.26904,284.62494,101481,212507.25,-159263.75,98654.94,-4327.625,423926.38,-908804.3,0.29153252,0
42,-89.75,0.35667944,0.017339706,284.3785,295.23956,101436.195,2786169,-470438.88,98638.74,-605523.9,3663517.5,-1020896.56,0.8491752,0
42,-89.75,1.3487709,1.1745193,284.35727,295.7736,101217.38,543830.4,-243767.19,98441.44,48064.062,916361.4,-956681.2,0.10657227,0
42,-89.75,0.76362306,3.8528523,287.17148,289.69592,100986.42,224903.5,-199304.75,98188.37,79385.94,415595.25,-790259.44,0.9063678,0
42,-89.75,1.0038884,4.2931137,290.4626,297.0075,100644.68,2477590.8,-297960.94,97887.31,-519052.84,3513694,-814172,0.5291685,0
42,-89.75,-0.052923977,1.0090766,292.13647,300.67584,100374.53,610404.9,-205048.5,97630.63,96567,1023358.5,-958147.7,0.9330108,0
42,-89.75,-3.5008626,-3.4578753,285.62625,287.9489,100900.2,118041.125,-63252.156,98082.22,4227.5625,294896.38,-516265.72,1,1.29E-05
42,-89.75,-3.5363262,-1.0828539,280.1749,285.191,101297.46,691921.4,-43458.938,98448.64,-100626.5,1890972.1,-560968.06,1,5.18E-07
42,-89.75,-5.1428227,-0.9504999,283.2972,287.25732,101211.766,262756.38,-47219.22,98366.48,14762.4375,684258.75,-858287.75,0.99899286,0.000129748
42,-89.75,-3.0735276,1.5403314,279.79126,282.87234,100846.51,220697.62,-143189.5,98037.234,7621.3125,425234.62,-845986.4,0.97900295,0
42,-89.75,-0.41021872,5.924562,289.5619,293.30292,100612.55,902104.3,-121784.72,97851.33,-26670.125,1974766,-503326.03,1,0.000294646
42,-89.75,-0.69392675,2.918101,290.3941,294.24686,100419.47,344383.5,-135524.28,97661.82,160342,686875.1,-531413.75,1,0
42,-89.75,2.1617715,4.295871,288.1961,290.00266,100087.914,36469.375,-19223.594,97314.59,125484.875,216197.62,-601219.1,0.9394504,0.000951137
42,-89.75,5.522825,2.8546815,287.66727,293.6724,100135.2,1763256.6,-149263.84,97364.97,-454570.78,2863104.2,-913531.6,0.91469944,0.000498829
42,-89.75,5.8650475,-1.3080398,282.81677,288.55124,100670.805,497289.12,-215110.39,97853.73,-68173.375,903072.75,-970121.2,0.5168999,0
42,-89.75,3.0084627,-4.1573305,275.29608,280.31525,101760.04,192695.38,-166412.44,98825.25,-69870.25,393700,-754718.44,1,0
42,-89.75,0.24230963,-2.4063954,277.6971,285.45175,102033.72,2067075.5,-243746.52,99141.9,-794020.75,3024151,-891344.3,0.98980665,0
42,-89.75,-3.9326308,-1.5938879,276.83185,286.0987,101910.92,396624.88,-200399.78,99044.15,-7226.5,737413,-570681.5,1,0
42,-89.75,-5.0054016,0.45943928,276.29,281.79596,101904.914,70282.375,-59553.844,98996.17,50326.562,258404.38,-651321.6,1,0.000212455
42,-89.75,-6.9558945,-1.0709053,278.94485,283.06754,101715.36,713670.1,-72425.625,98829.45,-269114.12,1916034.5,-630462.9,1,8.79E-06
42,-89.75,-8.993273,1.0430843,279.4985,284.7267,101109.87,271942.88,-51227.47,98251.336,47427.688,662157,-724767.3,1,1.03E-06
42,-89.75,-3.6533556,4.9227147,285.63214,286.3873,100852.125,263531.12,-200151.84,98015.05,69628.75,508546.5,-958320.2,0.8926648,0
42,-89.75,1.7530549,7.9264183,288.53372,296.75516,100798.83,2774381.5,-390811.44,98033.04,-560980.3,3676806.2,-999882.5,0.70636165,0
42,-89.75,1.5065835,5.4273148,288.93506,297.84967,100843.766,481793.75,-219159.95,98084.016,286265.88,909200.6,-951074,0.7057208,8.37E-05
42,-89.75,3.9491322,1.1285629,284.77277,286.9799,101567.22,304206.38,-291142.8,98735.3,63689.625,527481,-937668.44,0.77081776,0
42,-89.75,5.583999,-0.5286211,283.1768,293.9652,101769.445,2796905,-395749.4,98952.39,-767011.8,3669783.2,-991445.8,0.000518829,0
42,-89.75,2.3009658,-1.0084049,284.48712,294.7669,101782.9,737853.9,-323580.56,98978.78,46296.438,1150942.8,-995845.3,0,0
42,-89.75,-5.758115,-0.43578923,283.80243,287.3633,101864.94,89928.25,-74347.09,99014.76,74436.625,270178.12,-496442.12,0.97915554,0.000215041
42,-89.75,-3.6684277,3.5265625,288.9221,293.02127,101615.03,1124296.1,-134718.5,98798.266,-222661.62,2270695.2,-547528,1,0
42,-89.75,-1.7604914,2.1524692,293.8434,298.73642,101237.11,281018.75,-84285.03,98452.234,118485.25,657543.9,-571319.8,1,6.20E-06
42,-89.75,4.4030647,2.1965873,291.64304,293.72958,101203.93,93414.75,-24078.906,98419.85,23105.5,295584.88,-599907.9,1,1.14E-05
42,-89.75,3.9048026,1.6230527,292.06564,296.89178,101289.1,1074821.8,-95173.375,98514.6,-138382.44,2232481.8,-958768.75,0.40588713,0.000190228
42,-89.75,1.8541257,0.9530099,290.88873,299.10312,101288.19,697178.75,-253829.08,98518.805,107667.5,1128703.2,-978592.4,0.96526945,0
42,-89.75,0.50030667,-1.0433315,287.76053,289.99292,101623.914,21693.5,4887.7812,98814.46,61285.688,205800.88,-509606.1,1,0.00036443
42,-89.75,1.1687937,-1.8962804,288.0627,295.29535,101778.46,1912454.4,-251721.66,98970.984,-446015.6,2987108,-594663,0.71066487,1.09E-05
42,-89.75,-0.39603335,-0.05343294,286.96487,297.5276,101614.12,677311.5,-292155.22,98828.25,21762.125,1092349,-1041738.1,0.02298078,0
42,-89.75,-3.7544267,2.6589077,285.0868,288.76175,101601.445,285833.38,-190565.16,98776.08,16742.188,524382.6,-876351.56,1,0
42,-89.75,-3.3811734,3.9493604,291.14252,293.46884,100936.914,988933.44,-103313.81,98157.78,69558.06,2158465.2,-603462,1,0.002903035
42,-89.75,3.5590336,3.559651,293.29214,296.62268,100435.27,499281.38,-164821.56,97681.016,84405.875,957053.4,-932458.06,0.5662796,7.24E-06
42,-89.75,1.7698998,-2.1802902,286.96252,289.15076,100671.46,84615.625,-73107.44,97869.92,3237.6875,271968.38,-497632.56,1,0
42,-89.75,-2.3252478,-1.1931492,285.2851,288.56656,100826.39,815496.56,-90607.28,98026.445,-231004.69,2055048.2,-482967.6,1,0
42,-89.75,-1.1700242,-1.9155821,287.4465,289.8744,100823.125,120586.875,-33066.438,98026.445,38377.562,493674.25,-496735.4,1,0.00037632
42,-89.75,0.38327706,-2.0791864,286.64026,287.44556,100661.14,125456.75,-59553.844,97870.516,-15286.75,372768.75,-869364.1,0.9291655,0
42,-89.75,1.7929511,-0.4440614,288.48532,294.90216,100800.92,2054568.6,-241701.08,98020.445,-477761.7,3154420.2,-976107.94,1,1.81E-05
42,-89.75,-0.9501505,-0.001042724,290.33038,294.69302,100667.67,386608.25,-139863.1,97896.91,3520.5,759652.5,-610087.1,1,1.03E-06
42,-89.75,0.76450974,4.0541406,288.36728,290.0891,100657.35,160432,-88685.81,97866.92,3874,393355.75,-792692.1,0.17198968,5.18E-07
42,-89.75,0.19886684,-1.155465,286.93655,296.17233,100777.93,1941784.9,-228932.6,98002.45,-361807.12,3011550.8,-964324.2,0.7469214,3.83E-05
42,-89.75,1.370049,-0.9413086,288.19965,295.9925,100829.4,438517.62,-188147.81,98057.03,44953.062,872089,-844054.06,0.7926388,3.10E-06
42,-89.75,0.9595589,0.7462066,288.27167,289.2651,101145.93,324737.62,-228643.34,98359.28,-8145.625,589310.75,-956146.3,0.5626173,0
42,-89.75,3.9766161,2.0090857,288.58566,299.57718,101130.64,2769788.2,-402898.1,98364.08,-434066.6,3702281.8,-1030851.5,0,0
42,-89.75,2.8976393,2.0807774,289.82632,298.87027,100919.8,776315.5,-300791.5,98161.98,121454.75,1211670.8,-1016410.8,0.37326235,0
42,-89.75,3.940266,0.78848636,289.40372,292.1638,100913.66,270448.75,-200957.62,98134.39,46862.062,515294,-829147.56,0.99899286,3.83E-05
42,-89.75,4.481971,2.8850126,289.61502,298.6904,100815.81,2733042.2,-378497.47,98057.03,-483488.72,3698150.5,-961287.7,0.68139714,0
42,-89.75,1.589036,0.4621967,288.10165,296.70773,100684.79,731766.5,-274841.3,97922.695,24236.812,1176074,-976246,0.7483558,5.69E-06
42,-89.75,0.88419896,-3.2970285,286.07837,288.83844,101333.91,336469.88,-282113.97,98510.41,15469.5,595094.4,-970604.25,0,0
42,-89.75,0.94891983,-4.2961183,276.9806,295.6704,101548.28,2853905.8,-473827.25,98744.3,-550516.1,3671780,-1021966.25,0.013886124,0
42,-89.75,1.7406425,-1.0157577,280.156,294.87286,101466.9,769176.6,-351493.56,98675.92,74648.75,1176555.9,-967533.25,0.25286496,0
42,-89.75,-3.4458942,0.093627214,276.62408,283.80234,101992.695,340233,-265006.7,99105.32,-33740.5,600602.6,-938427.56,0.1874628,0
42,-89.75,-1.1505194,1.5872068,282.97614,294.00842,101955.99,2770839.8,-429364.8,99140.1,-633664,3692642.5,-997053,1,0
42,-89.75,-1.8252125,1.0109148,285.35947,295.11966,101639.85,530438,-238870.53,98845.64,41983.5,920423.6,-615918.6,1,0
42,-89.75,-0.02366662,4.8831925,286.65207,289.3822,101545.8,98118.625,-46310.156,98731.1,120323.56,301161.88,-528360,1,0.002337523
42,-89.75,1.0065482,4.8206916,290.39175,297.0563,101158.2,1702769.5,-172900,98383.266,-336282.94,2848783,-625148.94,0.7942563,1.03E-06
42,-89.75,1.466687,1.5577948,292.17896,300.06238,100661.27,619093.4,-186102.38,97910.7,68426.81,1090834.2,-952989.06,0.2602811,0
42,-89.75,0.73170596,1.4116538,290.83914,292.43567,100610.06,304593.75,-181474.31,97837.53,17802.75,580222.1,-952851,0.39447302,2.07E-06
42,-89.75,2.9277833,-1.892604,291.70795,299.66223,100692.36,1751524.5,-145420.88,97940.086,-270174.7,2939255.5,-964462.25,0.13709125,0.0001375
42,-89.75,0.08981663,-1.5332257,290.62903,300.94354,100704.25,737743.25,-243663.88,97959.875,53578.938,1202444.5,-998036.44,0.55080646,0
42,-89.75,-2.0229213,-0.60123193,290.32327,292.1596,101128.81,298174.25,-207155.92,98337.09,-26528.688,545795.75,-870813.4,0.9895015,0
42,-89.75,-0.84907955,-0.13063955,291.8697,300.3231,101155.984,2023910,-224159.9,98389.266,-292163.7,3043705,-656842.56,1,0.000162831
42,-89.75,-1.3127649,-0.07916844,290.90762,300.52945,101063.1,574101.6,-182652,98305.91,35832.25,1014751.9,-883183.7,0.8174813,1.03E-06
42,-89.75,-2.6550581,-0.55251825,287.73102,290.14908,101449.914,278473.12,-184490.81,98638.14,-70011.69,553989.25,-996794.25,0.114293575,0
42,-89.75,-4.0381346,0.017339706,289.7,300.31055,101401.055,2753905.5,-390832.06,98626.75,-569252.7,3685481.5,-1057731.5,0.17052478,0
42,-89.75,-3.433482,-1.2161273,286.41953,300.47647,101278.65,814777.1,-313477.34,98511.61,125484.875,1249953,-1064701.8,0,0
42,-89.75,-3.1745985,-2.1582313,285.88004,290.61615,101564.35,355949.62,-302940.25,98753.89,30034.5,605560,-1013357,0.05169913,0
42,-89.75,-5.220843,-1.1903917,289.26913,300.3761,101428.62,2810740.2,-412774.06,98652.54,-538425.75,3696498,-1044481.3,0,0
42,-89.75,-4.495614,-0.9624485,288.37436,298.63324,101319.67,668955.1,-213271.56,98544.59,72739.75,1120027.8,-923158.75,0.8887278,0
42,-89.75,-2.6399863,-1.0047282,289.72598,292.41336,101481.66,92695.25,-38169.72,98680.125,31590,358791.75,-878025.06,0.4068332,9.30E-05
42,-89.75,-0.86415154,-1.8227504,291.47778,299.2969,101381.46,1950860.6,-188065.16,98600.96,-400270.06,3125777.5,-947468.1,0.70105135,5.22E-05
42,-89.75,0.752984,-0.46336305,291.65247,299.21603,101328.81,619812.75,-181804.88,98554.78,13419.0625,1088768.6,-1005127.4,0.3851037,5.63E-05
42,-89.75,3.1964192,-4.7069674,281.14523,288.78827,101996.88,325623.12,-290440.34,99161.69,109152.31,563559.75,-972864.44,0.007446617,0
42,-89.75,3.5980432,-5.2373033,279.1609,296.1765,102134.695,2876982.5,-475128.9,99317.61,-561687.4,3671711,-1056230.5,0,0
42,-89.75,1.3150804,-0.7979249,281.12872,296.82068,102014.91,836359.9,-370026.47,99213.87,105263.56,1253533.2,-1023846.8,0.093571186,0
42,-89.75,-0.3268795,2.100079,283.9559,287.98376,102124.51,338351.38,-269903.3,99318.21,23388.312,579327.1,-860547.9,0,0
42,-89.75,2.9800918,0.42635083,282.5795,299.7849,101973.625,2415499,-370109.12,99178.484,-301355.2,3420261,-811463.3,1,1.34E-05
42,-89.75,-1.2311988,-0.93119824,284.49182,295.6913,101659.98,545601.25,-287237.88,98863.03,49478.125,968069.75,-913842.1,0.67926085,0
42,-89.75,-2.1922596,-0.1104188,284.62994,288.63766,101276.56,95351.625,-106908.81,98471.42,18651.188,299647.12,-574908.44,0.9974364,0.000274485
42,-89.75,1.7752194,1.9668058,286.20468,292.33807,101129.07,1322248.8,-220668.2,98324.5,-221459.62,2426233.5,-688846.75,1,0.000503482
42,-89.75,1.9055479,-5.0930004,285.8222,289.20236,101001.836,326342.5,-141164.72,98194.36,35549.438,731629.4,-623734.2,1,0.000489008
42,-89.75,3.0324006,-4.0424395,280.15485,285.09482,101360.43,360598.25,-324055.78,98502.61,56902.062,608658.4,-956543.1,0,0
42,-89.75,2.7655377,-5.1646924,276.79172,292.5765,101560.43,2840236.5,-445790.3,98743.695,-708681,3642724,-1010199.75,0.60674775,0
42,-89.75,2.4242015,-1.1683327,277.9769,293.56644,101577.94,874600.1,-390108.94,98773.08,56689.938,1281281,-997846.6,0,0
42,-89.75,1.1395361,3.8004622,280.5255,287.35495,101565.52,347537.88,-256990.22,98748.49,90839.94,618091.1,-908700.75,0.57574046,0
42,-89.75,4.391539,6.9199753,284.86603,297.99606,101222.61,2643280,-369138.06,98444.44,-500386.97,3579242,-955577,0.8546686,0
42,-89.75,1.9028881,3.6763802,284.89792,294.93143,100943.57,711622.6,-243643.22,98161.375,128595.875,1173251,-893224.9,0.87325466,0
42,-89.75,0.1518777,3.9714193,288.36136,291.44855,100694.84,189319.62,-114925.28,97913.695,25085.25,396316.5,-588486.5,1,5.84E-05
42,-89.75,-0.24620005,1.8169882,290.9312,293.42004,100761.08,561152,-37529.22,97980.266,-73334.75,1874929.5,-654478.94,1,6.00E-05
42,-89.75,-1.5370715,1.0577903,290.68924,293.41724,100632.4,300221.88,-54946.438,97862.125,-16842.25,796695.25,-768123.94,0.9979857,8.79E-06
42,-89.75,-1.6079984,-2.942246,286.6615,287.58917,100885.836,43663.625,-504.75,98061.23,-32750.625,311421,-914877.3,0.9131125,1.55E-05
42,-89.75,-1.4271345,-2.6793756,287.60352,290.98563,101067.414,1202879.5,-84863.53,98274.72,-383442.56,2511335.5,-991238.75,0.9934384,3.10E-06
42,-89.75,-1.8624489,-3.4211106,288.91736,292.23352,101161.08,371223.62,-107260.06,98360.484,-15923.125,848747.9,-941119,0.99441504,5.17E-06
42,-89.75,-0.9138004,-2.0745907,286.0406,288.4327,101628.23,184283.62,-100689.84,98779.67,-25185.312,422687,-777906.4,1,3.10E-06
42,-89.75,-1.1248083,-1.856758,287.36624,291.7525,101596.09,1071722.8,-107900.53,98793.47,-227540.19,2299751,-723145.56,1,1.91E-05
42,-89.75,-1.1194887,0.24620211,289.5725,294.14087,101491.586,617709.9,-215317,98689.12,-156.125,1085601.4,-949124.4,1,0
42,-89.75,-0.42263097,0.282048,288.08868,288.67673,101449.39,270836.12,-148292.78,98642.945,-64708.875,547448.25,-934821.7,0.0218516,0
42,-89.75,-0.4758262,0.81881756,288.2622,297.8371,101334.17,2369234.2,-281308.2,98553.586,-417946.1,3459851,-971070.1,0.92083377,0
42,-89.75,0.57212025,-1.805287,290.3587,297.73813,101044.69,643000.4,-206122.86,98274.125,13348.375,1117411.4,-864326.25,1,0
42,-89.75,0.06676531,-3.0249672,291.18503,292.71176,100875.77,128113.125,-103892.31,98096.01,15610.875,346467,-694730,0.9842522,0.000142153
42,-89.75,-2.3208148,-2.1122751,292.30173,295.57,100717.055,1223632.2,-172672.72,97938.88,-217853.75,2461555,-647060.1,1,0.000170067
42,-89.75,-3.581542,-3.3898602,289.82394,291.18503,100547.36,78804.875,-53644.78,97761.97,67012.69,456287.25,-508536.4,1,0.001856784
42,-89.75,1.3248329,-4.054388,286.0335,288.1204,100647.69,276314.75,-197052.69,97840.53,37175.625,536982.6,-891913.7,0.6707155,0
42,-89.75,1.1359899,-3.5856338,288.1052,294.97327,100781.45,1807307.6,-213932.72,98003.66,-335010.3,2883691.2,-958958.56,0.91552347,0.000139052
42,-89.75,1.0180738,-0.7381817,287.63184,296.51395,100940.305,687051.4,-260151.34,98169.17,40710.812,1125742.6,-819641.2,0.8070743,0
42,-89.75,-3.9884858,1.4879413,285.38663,289.537,101455.92,306586,-238581.28,98645.94,35125.188,544005.6,-829872.2,0.41604993,0
42,-89.75,-4.069165,2.2250803,286.04532,294.4295,101440.375,1423355.8,-236659.8,98651.94,-125585,2522765,-498892.03,1,0
42,-89.75,-4.259782,-0.90730083,284.035,292.32553,101363.43,353459.38,-136061.47,98564.38,116010.56,793321.5,-718263,0.9721972,0
42,-89.75,-4.2961316,-1.0552801,282.93716,289.5565,101514.31,94632.125,-28438.375,98693.32,44033.938,312453.75,-663657.5,1,2.17E-05
42,-89.75,-4.1436386,3.2977002,290.41064,298.6472,101594.79,2531879.8,-278870.2,98810.26,-497558.8,3593838.5,-1037873.44,0.9254421,2.07E-06
42,-89.75,-3.0096931,2.0210342,291.5899,298.4478,101393.74,374378,-68789.28,98621.95,92961.06,890472.75,-949089.9,0.45215386,0
42,-89.75,-6.6952376,1.7581642,292.30173,293.915,100990.08,36469.375,-9471.594,98202.76,61002.875,219915.62,-425273.78,1,0.000762977
42,-89.75,1.664396,6.575303,294.2896,299.2969,100846.25,1391479.6,-129284.66,98081.62,-142695.38,2554850.5,-796712.06,1,6.88E-05
42,-89.75,-1.3278368,2.4236114,292.32535,298.45618,100574.92,571279.25,-165048.81,97820.14,13419.0625,1038093,-835876.2,0.97845364,0
42,-89.75,1.0872276,-1.3190693,292.00543,293.85785,100305.945,194411,-100545.22,97538.88,7550.625,424821.5,-754442.4,1,4.65E-06
42,-89.75,0.81327194,3.5421877,290.8415,296.55438,100292.23,1993528.1,-218560.78,97536.484,-349787.44,3111043,-757616.9,0.49204218,0.000110621
42,-89.75,4.038677,0.51918244,289.23843,294.49643,100482.43,683786.4,-222672.31,97715.195,5146.6875,1150185.4,-935011.5,0.111028045,0
42,-89.75,3.407427,1.4474996,287.85376,291.1655,101035.41,332540.62,-254614.2,98248.336,55841.5,594956.6,-969344.8,0,0
42,-89.75,4.6805663,4.6653595,291.21924,300.61172,101055.79,2755289,-348415.06,98297.51,-416461.3,3723144,-1023381,0.3757954,0
42,-89.75,3.0474725,1.157975,290.7754,300.87943,101025.22,820089.8,-272589.25,98274.72,135242.12,1284861.2,-1028832.9,0.013886124,0
42,-89.75,0.22812426,-0.9174112,290.86157,293.6724,101587.6,283951.75,-176453.69,98802.47,-5741.6875,526585.9,-891948.2,0.9446081,0
42,-89.75,-0.75421464,1.2664318,291.1791,301.29074,101702.56,2638852.8,-357340.62,98932,-412643.28,3615389.5,-993188.4,1,0
42,-89.75,-1.7427597,0.55778575,293.7537,300.80414,101589.43,542004.1,-188664.34,98827.66,27559.875,1001325.6,-714277.56,0.96319413,0
42,-89.75,0.82302445,0.92267877,293.03125,294.75854,102064.81,320144.38,-198932.84,99274.44,-14226.1875,592133.75,-1006749.1,0.023377538,0
42,-89.75,-0.84376,3.932816,295.1903,303.52017,101930.125,2550031.5,-293766.75,99159.29,-337272.8,3556589.2,-1049467.4,0.25475717,0
42,-89.75,-0.84198684,-1.1821195,292.1754,298.2805,101889.76,710792.5,-198953.5,99120.91,64184.562,1165677.2,-875851.2,1,0
42,-89.75,0.069425106,1.8997096,292.0798,296.14725,101912.49,268733.12,-169945.47,99117.914,75567.875,498425.12,-797367.6,1,0
42,-89.75,1.9055479,4.33907,293.73007,299.4517,101824.96,2017435.2,-226535.92,99034.555,-288769.88,3132318.5,-566592.5,1,6.00E-05
42,-89.75,1.8656514,0.07708287,294.79248,300.4249,101733.78,481019,-133499.5,98967.984,14267.5,948997.5,-716451.44,0.9620039,0.000441453
42,-89.75,-1.5211129,-0.7216376,293.86346,295.38876,101864.55,164250.38,-58148.875,99083.125,-35083.875,403477.12,-797591.94,0.81775594,0
42,-89.75,0.4896676,-0.08652151,295.36264,304.23822,101826.8,2321641.5,-252754.72,99058.54,-307294.3,3421156,-1018947,0.44150275,6.25E-05
42,-89.75,-1.2010548,0.2553934,296.92557,302.13846,101589.695,646763.6,-163829.84,98831.85,6207.25,1143919.8,-931008.8,0.29226497,0.000583606
42,-89.75,-1.4918554,-2.2749605,295.11005,297.8636,101761.61,257333,-132032.56,98977.58,-8782,528789.1,-1034008.75,0.99136317,0
42,-89.75,0.48257488,0.7921629,296.82053,304.6649,101652.01,2427563,-274221.5,98891.82,-292305.06,3499028.5,-874350.2,0.9551066,2.17E-05
42,-89.75,2.0607007,0.2572316,293.2402,296.8444,101666.766,457112,-164222.38,98882.83,-12600,856046.4,-475359.03,1,0
42,-89.75,3.7115266,-1.6867198,292.75504,294.62888,101733.125,297399.5,-175193.38,98952.39,-13448.4375,560530.25,-972295.06,0.72806066,0
42,-89.75,0.80795246,0.37947536,295.1431,302.47308,101515.36,2270949.8,-222052.48,98755.69,-286860.88,3372064,-824989.56,0.9782095,0.000102868
42,-89.75,1.3053281,1.8491577,295.26114,303.28732,101231.75,710958.5,-196639.47,98489.414,41912.812,1219175.8,-975780.1,0.0660736,0
42,-89.75,2.2043278,1.6975019,295.1242,297.70465,101240.51,291201.38,-179966.06,98481.02,31731.438,551166.25,-952851,0.9305388,0
42,-89.75,3.199079,1.420845,296.50653,305.18076,101128.945,2552577,-249800.19,98387.47,-347242.06,3628816,-927385.7,0.7758229,3.57E-05
42,-89.75,-0.48557866,1.8675402,296.31055,302.059,100925.805,398395.75,-137507.72,98164.98,21620.75,817557.6,-650251.94,0.9482703,0.001454102
42,-89.75,-1.0831387,0.566977,294.04526,295.8154,101202.625,241893,-153520,98430.65,-11398.0625,482933.25,-824213.2,0.04532069,0
42,-89.75,-0.30560142,0.15612781,296.70956,302.83142,101170.09,2221198.5,-229221.84,98422.85,-291810.12,3305345.5,-705030,0.82038057,0.00066838
42,-89.75,-0.4625274,1.2287477,294.6048,299.3722,101119.93,595131,-173085.94,98364.08,-863.125,1056889.9,-810652.4,0.96941996,0.000416122
